time,forward_velocity_target,balance_x_velocity_target,forward_velocity,forward_distance,x,x_velocity,pitch,pitch_rate,wheel_torque,base_height
1.6369999999999305,0.20449999999999133,0.20449999999999133,0.3749551547966453,0.4743337080743341,-0.4743337080743341,-0.3749551547966453,0.09504934213693929,0.061701213264562724,0.20475441960269736,0.31402564840087227
1.6379999999999304,0.2046249999999913,0.2046249999999913,0.37507859780208314,0.4747087866721362,-0.4747087866721362,-0.37507859780208314,0.09511254249302015,0.06282679331625753,0.21113533922699146,0.31401047346715266
1.6389999999999303,0.2047499999999913,0.2047499999999913,0.37521693717238086,0.4750840036093086,-0.4750840036093086,-0.37521693717238086,0.0951769891022689,0.06407164082138513,0.21796266756780547,0.3139947971029069
1.6399999999999302,0.2048749999999913,0.2048749999999913,0.3753723763308037,0.47545937598563937,-0.47545937598563937,-0.3753723763308037,0.09524281607577441,0.06545093312707495,0.22534812411901717,0.3139785792585232
1.64099999999993,0.20499999999999127,0.20499999999999127,0.37580639596494775,0.4758351823816043,-0.4758351823816043,-0.37580639596494775,0.09531061764607819,0.06742512626768098,0.23339020552295286,0.31396164961179196
1.64199999999993,0.20512499999999126,0.20512499999999126,0.3761397503323977,0.47621132213193673,-0.47621132213193673,-0.3761397503323977,0.09537969101840692,0.06869681125400263,0.2406157856249198,0.31394413297727547
1.6429999999999298,0.20524999999999125,0.20524999999999125,0.37637235618946874,0.4765876944881262,-0.4765876944881262,-0.37637235618946874,0.09544930088361002,0.06923342503191977,0.25208387322448855,0.31392613585869067
1.6439999999999297,0.20537499999999123,0.20537499999999123,0.3765000164268665,0.4769641945045531,-0.4769641945045531,-0.3765000164268665,0.0955186795022791,0.06900248798142887,0.25998591603149857,0.3139077506384055
1.6449999999999296,0.20549999999999122,0.20549999999999122,0.3765217816318863,0.47734071628618496,-0.47734071628618496,-0.3765217816318863,0.09558705524477983,0.06800006646738126,0.2641259825567235,0.31388905781425647
1.6459999999999295,0.2056249999999912,0.2056249999999912,0.3764393768110411,0.477717155662996,-0.477717155662996,-0.3764393768110411,0.09565367644996828,0.0662460907625622,0.264288020677077,0.3138701279570386
1.6469999999999294,0.2057499999999912,0.2057499999999912,0.3762568422663666,0.4780934125052624,-0.4780934125052624,-0.3762568422663666,0.09571783162250597,0.06378069312980847,0.2604110715053878,0.3138510233720062
1.6479999999999293,0.20587499999999118,0.20587499999999118,0.3759801814402565,0.47846939268670263,-0.47846939268670263,-0.3759801814402565,0.09577886613132923,0.060660708505383146,0.2525641667261169,0.31383179949139195
1.6489999999999292,0.20599999999999116,0.20599999999999116,0.3756170235221527,0.4788450097102248,-0.4788450097102248,-0.3756170235221527,0.09583619561193041,0.05695637788587224,0.24092717692507382,0.31381250602332383
1.649999999999929,0.20612499999999115,0.20612499999999115,0.375203873777523,0.47922021358400235,-0.47922021358400235,-0.375203873777523,0.09588937883220712,0.05281023933955171,0.22577242449595847,0.31379318823959707
