time,pitch,pitch_rate,x,x_velocity,x_drift,wheel_torque,base_height
0.09100000000000007,0.026685634909077056,0.039575911526241306,-0.004848485642513289,-0.04437114416186166,-0.004848485642513289,0.03378018248680992,0.31250111347973497
0.09200000000000007,0.026759183030221838,0.023684176374841995,-0.004890920904830082,-0.042435262316793246,-0.004890920904830082,0.02206568248640195,0.3119049533771011
0.09300000000000007,0.026817797216107938,0.0079170898825376,-0.00493141319568185,-0.04049229085176742,-0.00493141319568185,0.07753707899687579,0.3113046946183966
0.09400000000000007,0.026861612766749816,-0.007702747808810299,-0.004969958598931888,-0.03854540325003788,-0.004969958598931888,0.13255709818185957,0.3107003784754081
0.09500000000000007,0.026890786334660282,-0.023153082328723366,-0.005006556352742421,-0.03659775381053336,-0.005006556352742421,0.18704958138337324,0.31009204546702285
0.09600000000000007,0.026905495517125202,-0.0384120571528669,-0.005041208823334652,-0.03465247059223131,-0.005041208823334652,0.24093930772853267,0.3094797353705121
0.09700000000000007,0.026905938398612404,-0.05345826440128872,-0.005073921471797379,-0.03271264846272735,-0.005073921471797379,0.2941521791237607,0.3088634872313356
0.09800000000000007,0.026892333044795727,-0.06827079419750352,-0.005104702814071348,-0.030781342273968237,-0.005104702814071348,0.3466154018292448,0.3082433393715141
0.09900000000000007,0.026864916949812065,-0.08282928244654617,-0.0051335643742573215,-0.028861560185973734,-0.0051335643742573215,0.3982576639148493,0.3076193293966177
0.10000000000000007,0.026823946438491376,-0.09711395690636015,-0.005160520631414986,-0.02695625715766524,-0.005160520631414986,0.44900930800858163,0.3069914942014192
0.10100000000000008,0.0267696960254095,-0.1111056814393372,-0.005185588960037561,-0.02506832862257474,-0.005185588960037561,0.4988024988363408,0.306359869974263
0.10200000000000008,0.02670245773271473,-0.12478599834018177,-0.0052087895644037175,-0.023200604366156077,-0.0052087895644037175,0.5475713851198284,0.3057244922002014
0.10300000000000008,0.026622540368774296,-0.13813716864323788,-0.005230145407024308,-0.021355842620589968,-0.005230145407024308,0.595252255450955,0.305085395662954
0.10400000000000008,0.026530268769776714,-0.1511422103176346,-0.005249682131416605,-0.019536724392297686,-0.005249682131416605,0.6417836877985958,0.30444261444574816
0.10500000000000008,0.026425983006512783,-0.16378493426270344,-0.005267427979453397,-0.017745848036791103,-0.005267427979453397,0.6871066923298954,0.3037961819311047
